Student_ID,Age,Gender,Mobile_Usage_Hours,Social_Media_Hours,Study_Hours,Sleep_Hours,Exam_Score
88,23,Male,8.432350755082865,3.9068855092900447,4.107436181544645,6.572306638699471,50.26514409649813
89,22,Female,2.1598288072610066,3.7255714048705872,1.1533933014250626,4.425281927446205,48.634424672168265
90,24,Female,4.016069688332277,2.1142496796579264,3.107322544840191,6.744364007712999,60.450219333480355
91,19,Male,7.69157430662447,5.04868531850856,4.518418698410914,5.899895394826974,47.536557030038836
92,19,Female,2.4468390644347737,2.8277230043889876,1.3932325414320732,7.0356764044178846,58.73529542615135
93,21,Male,8.36170321707156,5.874629628090927,4.437670105682156,5.943631739382734,45.5968295691666
94,19,Male,8.489207601619677,3.804852829774421,7.489774402008991,5.201495617251833,56.414007329385655
95,19,Male,5.567209603847526,0.7575884493870164,1.7377525267546365,4.474826376141882,43.12718063352523
96,23,Female,1.0574728454515023,4.057065372452604,6.35108509652853,5.574592222944479,69.17339890736898
97,21,Male,3.583343198574215,1.9506240925901939,3.867697373631948,4.483224171438762,64.87439212018408
98,23,Male,6.55234226538168,4.117963180116584,5.586216001670366,4.88448475411992,58.07213259839842
99,24,Male,9.830675602246812,0.41784688897443445,2.8216561858966056,8.936680792897729,52.07908916638021
100,24,Female,6.686321743150016,1.0492886230557563,2.116445837789508,6.220517784533094,52.80529408397604
101,23,Female,3.338232229577438,5.1344235534347185,2.123238299898585,6.659358832525083,50.720347150913305
102,24,Female,6.706051327896502,1.3630773421410893,1.4934436195020124,8.368092643686076,46.741269008580765
103,21,Female,5.8598684174427,5.02224675145764,2.2995269343087013,8.97784450245344,44.62766093790811
104,18,Female,8.018608556360292,1.6756565307264626,5.649535694922778,6.913572246723408,53.57139855967664
105,23,Male,1.9628257494426258,3.857291460352246,7.171834282904556,8.062369105220858,87.26980861577924
106,22,Female,7.849251122518252,4.164903441058986,6.698879799138133,5.634705121683377,53.721644911475806
107,22,Female,5.871399208084992,3.0759285188703176,5.795940169121389,5.528719787236455,65.74944093501728
108,19,Female,9.666928034730951,1.8318640601803877,1.7730230438777186,6.013518604972801,35.5201880089996
109,24,Male,4.076849494348175,1.2758662582265767,3.024312124071649,7.3625363133682455,58.658834082313284
110,22,Female,6.693597038205533,0.19913612737455733,3.168648127257283,7.410958446275494,51.54562204446368
111,19,Female,9.388252949590157,1.8236784074443428,2.7496986247833486,5.5761971732472535,37.39830139702998
112,18,Male,1.9225875519161133,3.918976743187698,4.605039617968062,4.666049620683143,71.23773548564623
113,21,Female,9.43505638512806,5.629828910690896,4.748876704157708,7.161981282327543,38.33359200562089
114,21,Male,7.19097150070732,5.227226893578312,3.4982018261977714,4.641629310943823,51.8324317447984
115,21,Male,1.610533531946547,4.596388659211815,3.476524111155052,6.89246254114665,59.46360647530202
116,22,Male,3.708672102521346,4.730684059519792,6.799889185342569,7.467110640281545,75.29614344858597
117,18,Male,7.373548797807534,3.9899094208559713,6.5250499382377996,7.503057481972258,60.27959301048622
118,22,Male,1.6061554132189453,,3.1545708217652195,7.7673605532979835,68.60829795057703
119,24,Female,6.23953414158646,5.44317018423498,7.396519107112815,8.364297107828323,60.35262396525289
120,22,Male,4.112947512576611,4.024393871435004,7.669705119017542,6.499794959823943,72.79881520136203
121,18,Male,6.588239659907294,3.3626437858826397,3.287197794210286,7.6512459476478565,46.169846538819684
122,18,Female,1.4116783043126158,0.6659368152808864,3.4809746415513843,7.095863676829183,64.14083187752708
123,24,Male,8.843831255371386,2.6823332628385526,4.539439073953712,4.933199698988413,46.72598879308765
124,18,Female,9.761400722596573,2.7621496272115578,7.587845687735714,4.128448224347041,50.62266224324534
125,18,Female,9.719900697571223,5.18738165713602,7.13423603199618,5.4227069283846685,58.26963515839326
126,21,Female,7.746866485686322,3.279889321126731,1.7179757380851286,6.2151685316880965,44.50197049186839
127,24,Male,2.170776161175688,2.282403293822458,3.7491152028999135,7.085529722143281,76.5775460913981
128,20,Male,7.824368763361203,5.860801971063956,4.873598328248403,8.249796652516027,47.39486186327464
129,20,Male,1.2212822481292136,0.664323559957894,4.52192730786078,4.981228583530828,73.73836123485778
130,18,Female,1.1991119637609753,2.535290569871668,2.3570414755582485,4.627748949492386,46.912391971786235
131,20,Male,3.912491972345871,0.25214805102843174,7.011717398177083,8.817399737371638,82.0308851449235
132,20,Male,5.397788713641992,4.439424724601582,5.738585480977862,4.540222796882036,57.455063667669776
133,18,Male,7.933666760270139,5.508459313194904,6.865358623962625,6.392455350535946,56.19866667823103
134,20,Female,7.149658389458547,1.6802239773029366,7.011349955446305,6.927818643966509,66.87977193402837
135,22,Female,5.013124357390735,5.150050060794725,6.238490975660178,6.706872104537191,63.36119777671177
136,19,Male,3.462639996534993,1.7533093827713866,4.074474208748022,4.430160785164716,47.697466479356706
137,24,Male,9.9741205014194,5.464620969863491,5.273827285107972,4.285134570018097,40.09508401689278
138,19,Male,4.835631720123756,4.523771421580704,2.122557842838202,4.527417137305179,46.407827102080674
139,18,Male,5.062483218967079,4.829440661048632,5.715517922324354,6.927938419363063,68.56174456216928
140,21,Female,2.4726143907250226,0.108039333602727,2.2547727901749655,6.721724438171606,66.6723084940472
141,24,Female,8.153285938749365,5.7768621424441555,5.857647133571097,5.168703960183722,47.100729019949235
142,18,Female,7.243140032033398,4.36002595242194,2.6071871252777807,7.188870709227958,49.881727529777834
143,21,Female,2.9869265150988435,1.8285065723168,1.8228591010515398,8.100337510278248,49.08764761183512
144,19,Male,1.7414294105425843,4.976367989153082,2.156991431000702,4.207894799232969,49.29198845939911
145,18,Male,7.124493718672418,1.6891271904895797,1.013944946533492,6.490649717740212,38.45629378432443
146,24,Male,6.890600928530217,5.2365230373967675,6.031177324974712,7.446552060513452,57.700355561385024
147,24,Female,3.459335742983884,0.6754823424716221,6.126807343408654,5.261559635348435,62.30791266929075
148,23,Male,9.557772060253694,4.222115864764774,4.604533449392816,5.538854526465745,48.97647325143073
149,22,Female,2.3595210260281023,3.244190859869462,2.1295396073876858,7.068189514946919,57.83854316320013
150,20,Female,4.891013209383417,0.5792068211726449,1.5848803625748282,8.489676467218684,59.08140457003582
151,21,Male,9.49254328150839,1.451362969553034,1.1339027650610092,8.049622101514498,40.369955604941275
152,23,Male,4.7775458523351,0.07442421766388874,2.1602372387565447,6.915651095497918,64.30321462807369
153,20,Male,6.74673352897677,2.812607792787035,7.235988744882027,7.651108588786246,59.071005310225985
154,20,Female,4.578349581665148,1.8075915645600023,2.6907578919117725,5.824112351038993,55.62263022295868
155,18,Male,3.4679368211380304,3.590144905786553,3.4798992905205095,7.2048276404937885,66.47604347160673
156,20,Female,9.855798831638454,1.7834268462517031,1.7374183913693324,6.330907955637785,35.98730705573067
157,22,Male,4.684006056835387,1.7995146690419082,2.556529133237192,4.949680682287805,47.71808342324289
158,24,Female,9.04689283311221,4.45915919238962,4.634571995461435,7.508691369386286,44.47722325822351
159,23,Female,3.0695914530197754,0.2888570158701207,5.254268781669568,6.78232318674411,72.83052310033489
160,20,Male,2.9179423362257495,5.417369971151923,2.7174661991634776,5.793107909767957,49.26226351759378
161,18,Female,1.2802067459606024,5.113583246347089,1.4041251145758205,8.556695950393154,57.8980500431768
162,22,Female,6.865001428382966,4.006828099358439,3.7372300838917907,4.104670589133667,52.09083804589373
163,19,Male,4.316737093513851,3.559329420644306,2.639423596484339,5.57886575624748,48.65973194891474
164,24,Female,8.779224248556734,5.353814988837914,2.5368774626086137,,29.232651233469888
165,24,Male,5.258889160224014,1.1119810771722867,7.719039618994187,7.832636581108136,80.83970492342796
166,23,Female,9.713740851232496,0.4738149731449717,5.314103401480068,7.510537270568963,55.31453382725138
167,24,Male,2.6697296413280904,1.4370610194572286,4.8981491022046715,5.656761093681585,63.37688196655871
168,20,Male,8.817608511600497,4.767469672201141,3.9104257246632534,7.378314511035365,44.10462485262485
169,18,Female,7.989371675125676,0.20802160035889994,4.00261033401101,5.979686130979749,53.09119820992408
170,24,Female,7.938296601796468,3.4968410105009378,4.786335026866565,7.781268957112172,58.777697922490105
171,24,Female,8.60304905305199,5.972625097147859,5.8750086492527505,6.270918313683531,43.426711879913064
172,19,Female,7.84921591848699,5.134176563025236,5.915022673272806,6.061398639158328,56.87848450367365
173,19,Female,6.635982894682739,3.1286741342615367,2.2018573539381467,8.673649577441505,49.500277557564594
174,21,Male,2.1812038991414884,0.38184545571985407,4.5007892645363885,5.254395499453501,65.66493709361339
175,22,Female,1.2927356154212672,4.988241086314259,3.883706665238714,4.602236699982827,54.340719481643525
176,20,Male,9.287630630341182,3.5938710490632633,7.093688763885689,6.922715566297291,66.84149483852991
177,24,Male,6.549852830686643,0.689597982357401,5.419932448528635,,67.5446133460044
178,24,Female,8.168835618785586,0.5631437089401372,4.727528464911872,5.8891960686359335,59.73823230633475
179,18,Male,5.33370116361295,5.457760916619554,1.8077624952524216,4.310183818143908,30.394195320178895
180,21,Male,2.0557737006615504,4.015201577628471,5.2394652252638805,5.696526336547837,81.34166375672912
181,22,Male,2.126672129822954,4.975720795900533,1.820427339761634,6.529658271597793,58.475791062807836
182,21,Male,7.170087585060743,5.273873401693604,3.3604460289602645,4.8096150331610685,39.725803552817716
183,23,Female,4.872753054095164,3.4306341122899333,1.9998937537003232,7.29051109028246,49.5702405192233
184,22,Male,2.8047225403030307,3.104678110530248,5.844515529170582,8.988746945051002,80.40502280632973
185,24,Female,5.424350920672932,2.582564461925941,2.4437647968530682,6.258697379907219,54.24018069498128
186,24,Female,1.577880433676207,1.9016795267467157,3.743015612316182,5.773642783651063,68.89499406403198
187,22,Male,6.237742617229589,2.6075757651522706,7.269723443331451,6.003520834172333,67.21194985068831
188,24,Female,3.4209406399158793,4.643277934380938,2.430214683792792,4.575730891976006,52.12827815074324
189,20,Female,8.178031905734693,3.6115405860907894,4.554635447711454,8.416368007131119,44.58558315032151
190,22,Female,3.793257630312164,5.3551397397290765,3.934901628162154,6.07412827760676,53.94143713439623
191,21,Male,5.09698134173621,2.6602800862751264,1.1268682873201081,5.936372057124206,37.53439377430572
192,22,Female,1.1045848591729057,3.642537472312524,6.54930679500969,7.298451364652371,83.21826211071226
193,24,Female,1.65202199015103,3.7878453185519323,1.483321344202198,6.210167104655618,52.44279312339648
194,20,Female,4.532442007660164,3.550182973837953,4.319785146838675,7.24116734403923,53.205892911380865
195,20,Male,5.319449512454112,4.215802638513098,4.92474806457265,,49.954568725115095
196,23,Female,6.400184933073733,1.4246008102488377,5.398985196302109,8.068616718611137,66.43019881004076
197,21,Male,3.624963208383729,3.074182665274744,5.820421405155129,8.702519764397014,72.63732828093481
198,19,Male,7.254836975138883,0.625348816850086,2.772906684659006,7.24382693079693,46.6982892459492
199,19,Male,8.741101574702842,2.3070679658688755,1.0698514366091456,8.772829644294053,32.46328137052534
200,22,Male,8.018658900040148,2.9260024117275867,6.064105636484384,4.757161571849816,54.23242810121406
201,23,Male,1.3565694281352143,3.9133455572728346,4.74959619543305,6.387080947401769,66.97230674383214
202,18,Male,5.32456252532046,5.703186315517221,6.8528239224507415,7.009033669727236,62.75889927294137
203,22,Female,1.9443716057635738,3.6039063992901355,6.74971854030486,6.908683237105933,76.97688708211882
204,23,Male,3.178405142762747,4.461563497059359,6.903283174515182,6.007308895445217,73.3197365024208
205,21,Female,9.879963339404318,3.0375963569712168,4.395662619856781,5.690422046831307,47.48314434978391
206,21,Female,2.282459886113619,3.804624188257988,3.3353987708580597,4.634120112752094,58.8857532788718
207,21,Male,5.489993381062204,0.4255932968026406,6.54090741813959,5.958712252811391,69.15757469259103
208,21,Female,6.563401608863072,1.526349485051082,4.159058791204784,4.813304075527426,53.64375720966163
209,21,Female,7.322184734896935,2.171118559230832,2.284095374824042,7.671828382461092,46.475062104767765
210,23,Female,6.036838151382227,2.8349601300390814,6.98481813693032,5.0441546774729495,56.03438042027673
211,23,Female,1.087937626772653,0.2738924730143024,7.17791913740643,4.292826526422669,88.94546263257237
212,20,Male,3.938151774195927,0.8401445853199061,4.264168292981191,6.761830689086171,71.60278436930852
213,19,Female,5.6594047904624025,1.6608858467478347,1.5298980911685123,6.976148663597008,59.71357359488817
214,24,Male,1.7907984923035003,5.8291961454063035,3.7147826294185187,8.359565306402526,75.94996989514406
215,21,Female,4.155642380882627,1.9880820426183046,6.624763616238224,6.884908062088409,67.94567869998143
216,18,Female,1.298827979122299,2.8922463486724954,7.3124181998236,5.727404268617229,79.34650509992284
217,24,Male,1.7072064743951867,1.1765862764303576,2.4243091974831708,,80.81026161350032
218,23,Female,4.5723094858143645,,1.4688152841769007,6.701394465937105,48.02900768031832
219,18,Female,2.194441786387543,1.6840992930958458,7.141453171929871,4.396401423155959,78.62814610141083
220,18,Female,6.107867634354023,1.2419554706305607,3.725834572852127,6.829252801566233,50.14868029174488
221,18,Male,7.2051847222353915,3.0994357706758744,4.792326749872943,8.540092727108313,59.18650990353434
222,20,Female,8.205280291981746,0.03303479496252493,7.776460684355312,5.9815631274911025,78.04676040032861
223,23,Male,2.8013521982032907,0.045984195895351965,1.46595309539956,5.481629009499001,64.7641744647133
224,18,Female,2.507343240331628,1.3144128546111467,5.538226052164669,4.7173472850901,68.38682024102897
225,21,Male,1.9411105630096022,0.22032817500492685,1.5187379580240696,4.757227609676787,57.343837179569114
226,22,Male,6.72787224589273,0.6481545247841483,3.6282824992655027,6.1638574217090945,49.7064175907624
227,18,Female,7.35828153838211,2.0331638960325096,6.626701816354127,6.978399120807648,60.06661739857193
228,20,Female,1.2842753034307783,4.815514077478877,4.034305629289441,4.403077025848009,51.90846285967134
229,24,Male,9.42591021619321,3.432291860215805,7.980276477320653,8.697842945125828,63.750379057224315
230,23,Male,1.4677415528632518,3.0760063557384987,4.913414994626216,7.77566808722598,82.20031218254213
231,20,Female,5.871667017709634,1.7609329392487298,3.2481350684516745,6.933119591418313,57.4990721454857
232,18,Male,7.381544675058247,5.590522316596898,2.540779281333272,8.142193354694953,49.95302012618313
233,23,Female,8.83872211371477,2.3820902474231502,3.4536437400031326,,46.70234269677304
234,22,Female,7.4267823891918505,0.522556600774629,3.6077329163168557,6.384194388665621,51.13981962561071
235,18,Female,8.215552747628127,3.7023990967068077,1.4809957440677268,7.150465634308317,34.37592450155731
236,20,Female,4.0550517328852544,0.6830303608596084,3.5870193959874124,8.143264530591447,63.497467940500265
237,19,Male,8.33342602371861,2.0713388568101525,4.249669638174574,7.917347800246338,45.1051086262046
238,21,Female,1.7210336174620764,3.0444716323068532,6.059164265671632,5.385346248566998,73.91695660679848
239,24,Male,9.05334990454475,5.245335148111055,5.597106393051256,,37.624185275055275
240,20,Female,5.928331385383626,2.961279482040712,5.96135958660408,4.621729207154352,62.338421186924656
241,23,Male,8.355679929662443,4.213552596189985,1.0585457731379997,8.37566809310576,37.85077897599059
242,18,Female,5.070864560664702,5.956901033994422,2.523671797063752,8.854701248023094,53.03489326679246
243,21,Male,6.792199256768725,0.7889347193878897,5.631790018798996,4.885767616113128,65.62930951308095
244,18,Male,5.737623948425019,1.648389153117117,4.38792557725823,7.610330321018926,63.25668574125575
245,23,Female,7.584305695797987,2.3674564535858784,1.0371943296784216,4.201427593889992,43.22166120020173
246,18,Female,1.7346698382753063,2.530969071232988,6.631462497022756,6.027114125695775,81.42385963695173
247,19,Female,1.5431687559150742,2.466126451593275,6.409667013032362,6.58141649598837,75.45410763909416
248,21,Female,3.223929106091318,5.445666015339329,4.8389341409549385,6.9032261295481705,61.4105142632341
249,21,Male,2.435902121018695,4.284195866801139,1.4652432804339048,8.679686241242798,46.03779237381218
250,23,Female,8.846052099329814,3.6474312845442225,6.365605346728093,7.361253436470974,51.840957190415594
251,24,Male,2.9729258862223986,1.8562363071766925,5.085995114119548,6.4063897560961856,68.62052766598303
252,19,Male,9.782787302372181,4.942742305327768,6.473719840105714,8.048375181329448,55.48915125309801
253,20,Female,4.032062125939961,,6.2622289467708825,8.752664104772045,65.24552633827882
254,18,Male,2.6390612411982937,4.927189695301359,6.62101450370486,4.110330743411454,60.7018363177726
255,22,Male,8.107286564282312,0.009390631148837425,4.626056464832374,8.912606361280194,52.55113811170465
256,18,Male,6.928369979507885,3.818408221100442,1.982271627354605,4.430660695318402,35.386393926364086
257,18,Male,5.483761448078251,0.30681228865260435,5.698102313657821,8.071933896343808,81.6256271376186
258,20,Female,5.998271958438681,1.5456433220023311,5.343316495363794,5.401673762757063,62.44604616213377
259,18,Female,7.472816004450374,0.3571482020866301,6.19577231039361,4.660898288769359,65.67003846336468
260,19,Female,3.0560926719816885,3.6227727176963267,2.1891670423551473,6.199278198569175,50.24112995189998
261,19,Female,9.967005244510677,4.119539480955641,2.3648263993020247,7.219782897238067,27.89152789572983
262,21,Male,9.773138459321048,0.6869258283954307,7.232866620535299,5.904759225117375,53.94233057718159
263,23,Male,6.852931177122432,2.303033298269877,6.249844589164495,4.272827041413494,57.89451676578973
264,24,Female,2.7958820583623063,2.737419053733252,7.35759942090226,6.997305698293583,69.5918805802465
265,22,Female,7.122054181881622,2.2143181305654993,6.311007248147445,8.512016380553373,61.44031086487179
266,18,Female,1.6497856808125826,0.7261500029111583,5.180087141932113,5.916076829736259,73.21904174908441
267,18,Male,1.2758725198522547,2.5136867411248525,5.578929159195115,5.081663888154135,67.01942684096575
268,20,Female,3.3191459966009234,4.507068286850509,7.2238954675800695,6.212886729664077,61.7313656795205
269,23,Female,5.163606610653847,0.4260459871995328,5.051647281583584,4.241813555243905,63.79557292151033
270,19,Female,8.814452548675424,0.4810800844914207,5.426739270298712,8.102437922401375,60.735672335411316
271,22,Male,7.544521627896772,2.1286277510159053,2.095337012025204,8.131704054750934,51.6490851100312
272,21,Male,7.684358690799829,5.65035426971355,4.317448540812719,6.940002317148142,41.24388543945836
273,19,Male,4.829440010032679,4.011435880337484,6.014779783706693,5.765514444691947,66.87856994867502
274,23,Male,4.113414932922666,4.072019740035389,2.896598888214558,7.998916822228917,64.74646589091172
275,24,Male,4.339348866861425,2.17151994502719,2.4157792636717446,6.773435123941836,57.15997447311628
276,21,Male,9.88884607362452,3.5619647472512304,3.196787657570909,8.129661542750082,39.20632452817448
277,24,Male,1.3609827227123423,0.06078710416646027,2.690504395949834,7.157293962915103,71.59748638070583
278,20,Male,8.803283465102037,3.8165762784572532,2.5043884592547707,7.922027366063986,38.529668670448544
279,20,Female,6.208078677151541,5.47972168545742,3.9739559000766085,6.992814966088799,46.17635634172081
280,18,Female,4.947538772706315,3.675440810068915,7.354869597184739,6.070705341078331,72.78369308015547
281,24,Male,7.527318943736229,5.24219156079807,4.549417527171028,8.789729299630688,52.01553715620466
282,23,Male,5.380020472822325,4.343838332796563,2.3154426657072613,6.7055691243942235,53.87064909480754
283,22,Female,8.860809142734945,0.7233504984221415,1.5388016856661184,7.025447592702692,39.96485855680288
284,21,Male,9.106316776101327,5.4147198437150506,5.873093015965477,5.102438197073746,43.842985538925255
285,19,Male,4.795488341861098,0.3986630661346493,3.679591351054715,7.128253947136383,60.958527164481666
286,23,Male,3.4914501751154643,3.203804835286583,6.752816626097514,6.8580382474147195,68.24446560986391
287,23,Female,6.33115295734026,0.852822742760746,5.616575380485392,4.9241919897351245,65.6877056369525
288,20,Female,9.211270110550219,0.0702396643854244,6.573690153789579,4.297935486765718,68.044900251339
289,24,Female,2.895959701050999,2.532205560765834,2.9036222759291412,7.0217965985738555,59.994655883348855
